"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 03/08/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,575 Crashes containing 8,263 Units and 10,045 Persons"

"Query Filters:"
"Crash Year Is Equal To 2018"
"  Crash Location is All of Texas"

"Managed Filters:"
"Speed Related Crashes"

"Crash ID","Agency","City","County","Crash Death Count","Crash Severity","Crash Time","Crash Total Injury Count","Crash Year","Day of Week","Latitude","Longitude","Manner of Collision","Population Group","Road Class","Speed Limit","Weather Condition","Vehicle Color","Person Age","Person Ethnicity","Person Gender","Person Type"
"16205506","Kyle Police Department","Kyle","Hays","0","Not Injured","0803","0","2018","Tuesday","29.9827326","-97.87344387","One Motor Vehicle - Going Straight","25,000 - 49,999 Pop","Interstate","70","Sleet/Hail","Silver","41","Hispanic","Male","Driver"
"16205556","Department Of Public Safety, State Of Texas","Rural Navarro County","Navarro","0","Not Injured","1126","0","2018","Tuesday","32.10192456","-96.62776314","One Motor Vehicle - Going Straight","Rural","US & State Highways","65","Snow","Green","48","White","Male","Driver"
"16205558","Department Of Public Safety, State Of Texas","Rural Navarro County","Navarro","0","Not Injured","0228","0","2018","Tuesday","32.14790698","-96.46497866","One Motor Vehicle - Going Straight","Rural","Interstate","65","Sleet/Hail","Blue","33","Black","Male","Driver"
"16205567","Department Of Public Safety, State Of Texas","Corsicana","Navarro","0","Not Injured","1251","0","2018","Tuesday","32.07612656","-96.44379252","One Motor Vehicle - Going Straight","10,000 - 24,999 Pop","Interstate","65","Snow","Red","53","Black","Male","Driver"
"16205568","Department Of Public Safety, State Of Texas","Rural Navarro County","Navarro","0","Not Injured","0126","0","2018","Tuesday","32.00640106","-96.14823151","One Motor Vehicle - Going Straight","Rural","US & State Highways","70","Sleet/Hail","Gray","51","Hispanic","Male","Driver"
"16205681","Austin Police Department","Austin","Travis","0","Not Injured","0841","0","2018","Tuesday","30.1736193","-97.825411","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","40","Sleet/Hail","Beige","20","Hispanic","Male","Driver"
"16205681","Austin Police Department","Austin","Travis","0","Not Injured","0841","0","2018","Tuesday","30.1736193","-97.825411","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","40","Sleet/Hail","White","52","White","Male","Driver"
"16205682","Austin Police Department","Austin","Travis","0","Not Injured","1354","0","2018","Tuesday","30.17368855","-97.82127649","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","40","Cloudy","White","45","Hispanic","Male","Driver"
"16205682","Austin Police Department","Austin","Travis","0","Not Injured","1354","0","2018","Tuesday","30.17368855","-97.82127649","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","40","Cloudy","White","35","No Data","Female","Driver"
"16205682","Austin Police Department","Austin","Travis","0","Not Injured","1354","0","2018","Tuesday","30.17368855","-97.82127649","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","40","Cloudy","White","43","Black","Male","Passenger/Occupant"
"16205694","Department Of Public Safety, State Of Texas","Manvel","Brazoria","0","Not Injured","1618","0","2018","Tuesday","29.48203353","-95.40139204","One Motor Vehicle - Going Straight","5,000 - 9,999 Pop","US & State Highways","65","Sleet/Hail","White","46","Black","Male","Driver"
"16205694","Department Of Public Safety, State Of Texas","Manvel","Brazoria","0","Not Injured","1618","0","2018","Tuesday","29.48203353","-95.40139204","One Motor Vehicle - Going Straight","5,000 - 9,999 Pop","US & State Highways","65","Sleet/Hail","Black","49","White","Male","Passenger/Occupant"
"16205697","Department Of Public Safety, State Of Texas","Manvel","Brazoria","0","Not Injured","1548","0","2018","Tuesday","29.48545731","-95.39865738","One Motor Vehicle - Going Straight","5,000 - 9,999 Pop","US & State Highways","55","Snow","Gray","37","Asian","Male","Driver"
"16205697","Department Of Public Safety, State Of Texas","Manvel","Brazoria","0","Not Injured","1548","0","2018","Tuesday","29.48545731","-95.39865738","One Motor Vehicle - Going Straight","5,000 - 9,999 Pop","US & State Highways","55","Snow","Gray","33","Asian","Male","Passenger/Occupant"
"16205697","Department Of Public Safety, State Of Texas","Manvel","Brazoria","0","Not Injured","1548","0","2018","Tuesday","29.48545731","-95.39865738","One Motor Vehicle - Going Straight","5,000 - 9,999 Pop","US & State Highways","55","Snow","Gray","30","Asian","Male","Passenger/Occupant"
"16205754","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1640","0","2018","Tuesday","29.84025413","-94.69386909","One Motor Vehicle - Going Straight","Rural","Interstate","65","Snow","Brown","23","Hispanic","Male","Driver"
"16205754","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1640","0","2018","Tuesday","29.84025413","-94.69386909","One Motor Vehicle - Going Straight","Rural","Interstate","65","Snow","Brown","22","Hispanic","Female","Passenger/Occupant"
"16205754","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1640","0","2018","Tuesday","29.84025413","-94.69386909","One Motor Vehicle - Going Straight","Rural","Interstate","65","Snow","Brown","4","Hispanic","Male","Passenger/Occupant"
"16205754","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1640","0","2018","Tuesday","29.84025413","-94.69386909","One Motor Vehicle - Going Straight","Rural","Interstate","65","Snow","Brown","30","Hispanic","Male","Passenger/Occupant"
"16205754","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1640","0","2018","Tuesday","29.84025413","-94.69386909","One Motor Vehicle - Going Straight","Rural","Interstate","65","Snow","Brown","2","Hispanic","Female","Passenger/Occupant"
"16205762","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1659","0","2018","Tuesday","29.83699515","-94.76545756","One Motor Vehicle - Going Straight","Rural","Interstate","65","Sleet/Hail","White","31","Hispanic","Male","Driver"
"16205762","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1659","0","2018","Tuesday","29.83699515","-94.76545756","One Motor Vehicle - Going Straight","Rural","Interstate","65","Sleet/Hail","White","36","Hispanic","Male","Passenger/Occupant"
"16205762","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1659","0","2018","Tuesday","29.83699515","-94.76545756","One Motor Vehicle - Going Straight","Rural","Interstate","65","Sleet/Hail","White","38","Hispanic","Male","Passenger/Occupant"
"16205776","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1535","0","2018","Tuesday","29.83068192","-94.80020449","One Motor Vehicle - Going Straight","Rural","Interstate","65","Sleet/Hail","Black","33","White","Male","Driver"
"16205789","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1209","0","2018","Tuesday","29.82300785","-94.88255589","One Motor Vehicle - Going Straight","Rural","Interstate","65","Sleet/Hail","Gray","50","Other","Male","Driver"
"16205808","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1511","0","2018","Tuesday","29.83068192","-94.80020449","One Motor Vehicle - Going Straight","Rural","Interstate","65","Sleet/Hail","Maroon","35","Other","Male","Driver"
"16205813","Department Of Public Safety, State Of Texas","Rural Orange County","Orange","0","Not Injured","1310","0","2018","Tuesday","30.1305138","-93.69423374","Same Direction - Both Going Straight-Sideswipe","Rural","Interstate","65","Sleet/Hail","Gray","20","Hispanic","Male","Driver"
"16205813","Department Of Public Safety, State Of Texas","Rural Orange County","Orange","0","Not Injured","1310","0","2018","Tuesday","30.1305138","-93.69423374","Same Direction - Both Going Straight-Sideswipe","Rural","Interstate","65","Sleet/Hail","White","45","Black","Female","Driver"
"16205833","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1303","0","2018","Tuesday","29.83783987","-94.7607224","One Motor Vehicle - Going Straight","Rural","Interstate","65","Sleet/Hail","Red","56","White","Male","Driver"
"16205838","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","1420","0","2018","Tuesday","29.83547955","-94.77375359","One Motor Vehicle - Going Straight","Rural","Interstate","65","Sleet/Hail","White","31","Hispanic","Female","Driver"
"16206095","Department Of Public Safety, State Of Texas","Rural Madison County","Madison","0","Not Injured","0520","0","2018","Tuesday","30.89973897","-95.78155616","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","Green","65","Black","Male","Driver"
"16206096","Bexar County Law Enforcement","Rural Bexar County","Bexar","0","Not Injured","1203","0","2018","Tuesday","No Data","No Data","One Motor Vehicle - Going Straight","Rural","County Road","40","Sleet/Hail","Red","17","White","Male","Driver"
"16206096","Bexar County Law Enforcement","Rural Bexar County","Bexar","0","Not Injured","1203","0","2018","Tuesday","No Data","No Data","One Motor Vehicle - Going Straight","Rural","County Road","40","Sleet/Hail","Red","19","White","Female","Passenger/Occupant"
"16206096","Bexar County Law Enforcement","Rural Bexar County","Bexar","0","Not Injured","1203","0","2018","Tuesday","No Data","No Data","One Motor Vehicle - Going Straight","Rural","County Road","40","Sleet/Hail","Red","23","Hispanic","Male","Passenger/Occupant"
"16206128","Department Of Public Safety, State Of Texas","Rural Houston County","Houston","0","Not Injured","0410","0","2018","Tuesday","31.45631256","-95.46933477","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Sleet/Hail","Red","48","White","Male","Driver"
"16206204","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","1145","0","2018","Tuesday","29.58886386","-98.61585094","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","US & State Highways","70","Sleet/Hail","Silver","66","White","Male","Driver"
"16206204","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","1145","0","2018","Tuesday","29.58886386","-98.61585094","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","US & State Highways","70","Sleet/Hail","Black","33","White","Male","Driver"
"16206208","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0820","0","2018","Tuesday","29.4121056","-98.43293893","One Motor Vehicle - Going Straight","250,000 Pop And Over","Interstate","60","Rain","White","42","Hispanic","Male","Driver"
"16206210","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0735","0","2018","Tuesday","29.39532485","-98.49069228","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","Interstate","65","Sleet/Hail","Green","31","Hispanic","Male","Driver"
"16206210","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0735","0","2018","Tuesday","29.39532485","-98.49069228","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","Interstate","65","Sleet/Hail","Silver","No Data","Unknown","Unknown","Driver"
"16206326","Harris County Constable Precinct 1","Rural Harris County","Harris","0","Not Injured","1335","0","2018","Tuesday","29.89374301","-95.37044503","One Motor Vehicle - Going Straight","Rural","Tollway","65","Sleet/Hail","Red","56","Hispanic","Male","Driver"
"16206370","Houston Police Department","Houston","Harris","0","Possible Injury","1546","2","2018","Tuesday","29.71041982","-95.26990702","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","60","Sleet/Hail","Gray","49","Hispanic","Male","Driver"
"16206370","Houston Police Department","Houston","Harris","0","Possible Injury","1546","2","2018","Tuesday","29.71041982","-95.26990702","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","60","Sleet/Hail","Gray","47","Hispanic","Female","Passenger/Occupant"
"16206579","Department Of Public Safety, State Of Texas","Texas City","Galveston","0","Not Injured","1631","0","2018","Tuesday","29.40802193","-94.95679474","One Motor Vehicle - Going Straight","25,000 - 49,999 Pop","US & State Highways","60","Sleet/Hail","Blue","30","Hispanic","Male","Driver"
"16206604","Department Of Public Safety, State Of Texas","Texas City","Galveston","0","Not Injured","1605","0","2018","Tuesday","29.40144497","-95.01985911","One Motor Vehicle - Going Straight","25,000 - 49,999 Pop","Farm To Market","60","Sleet/Hail","Gray","26","White","Male","Driver"
"16206610","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","2214","0","2018","Tuesday","29.54240983","-98.67781007","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","65","Sleet/Hail","Black","21","Hispanic","Female","Driver"
"16206610","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","2214","0","2018","Tuesday","29.54240983","-98.67781007","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","65","Sleet/Hail","Black","21","Hispanic","Male","Passenger/Occupant"
"16206847","Seabrook Police Department","Seabrook","Harris","0","Not Injured","1703","0","2018","Tuesday","29.56614479","-95.02618132","Same Direction - Both Going Straight-Rear End","10,000 - 24,999 Pop","US & State Highways","45","Sleet/Hail","Red","24","Asian","Male","Driver"
"16206847","Seabrook Police Department","Seabrook","Harris","0","Not Injured","1703","0","2018","Tuesday","29.56614479","-95.02618132","Same Direction - Both Going Straight-Rear End","10,000 - 24,999 Pop","US & State Highways","45","Sleet/Hail","White","45","Asian","Male","Driver"
"16206847","Seabrook Police Department","Seabrook","Harris","0","Not Injured","1703","0","2018","Tuesday","29.56614479","-95.02618132","Same Direction - Both Going Straight-Rear End","10,000 - 24,999 Pop","US & State Highways","45","Sleet/Hail","White","39","White","Female","Passenger/Occupant"
"16206847","Seabrook Police Department","Seabrook","Harris","0","Not Injured","1703","0","2018","Tuesday","29.56614479","-95.02618132","Same Direction - Both Going Straight-Rear End","10,000 - 24,999 Pop","US & State Highways","45","Sleet/Hail","White","18","White","Male","Passenger/Occupant"
"16206902","Department Of Public Safety, State Of Texas","Rural Kaufman County","Kaufman","0","Not Injured","1108","0","2018","Tuesday","32.37083431","-96.23382274","One Motor Vehicle - Going Straight","Rural","County Road","30","Snow","Black","30","Hispanic","Male","Driver"
